account_id,date,total_number_of_orders,avg_person_money,total_money
62e3a0771505f86c9bbeeebc,-20,1,20000,20000
62ed2c761505f8c1cf2ce719,-16,1,20000,20000
62ee96fc1505f8c1cf2d7316,-15,1,20000,20000
62e0e6ef1505f86c9bbcae9a,-26,1,20000,20000
62dd26b31505f82107f1d4c2,-29,1,49500,49500
62ff02461505f8fb5aa500b2,-2,1,20000,20000
62d909511505f8a5fb0e3e45,-22,1,20000,20000
6301c0731505f8fb5aa5c40a,-1,1,20000,20000
62df480c1505f82107f2b8d5,-27,1,20000,20000
62e60e9f1505f85c7c7b9e09,-22,1,20000,20000
62e164991505f86c9bbd35f8,-26,1,20000,20000
62d8940f1505f84bf054f451,-32,1,20000,20000
62d915811505f8a5fb0e4acc,-9,2,123750,247500
62d905061505f8a5fb0e36f3,-32,1,20000,20000
62d8ef271505f84bf05522f5,-20,1,20000,20000
62f33b0e1505f8c1cf2f3b01,-1,27,22925.92593,619000
62e9566f1505f8c1cf2b3c9c,-1,5,148500,742500
62dadb851505f82107f0cca6,-8,1,20000,20000
62e8e5181505f8c1cf2af015,-20,1,20000,20000
62d8403f1505f84bf054ea9e,-32,1,20000,20000
62e138fa1505f86c9bbcfffd,-16,1,20000,20000
62dab20f1505f8a5fb0f25d5,-11,8,100312.5,802500
62df1e4a1505f82107f2a9fc,-14,1,20000,20000
62e5d3c31505f85c7c7b5bc1,-4,4,104000,416000
62d8ddd41505f84bf0551a79,-29,1,198000,198000
62d91a311505f8a5fb0e4eec,-7,8,47125,377000
62db74cc1505f82107f0f70d,-29,1,20000,20000
62e10d2b1505f86c9bbccc0c,-25,1,20000,20000
62da53351505f8a5fb0eec04,-28,1,20000,20000
62d9667f1505f8a5fb0e913b,-32,1,20000,20000
62f876b61505f8cc71c9da8d,-8,1,20000,20000
62df59161505f82107f2c2c3,-26,3,20000,60000
62e5dec91505f85c7c7b65c1,-17,1,20000,20000
62e67f7e1505f85c7c7c0bde,-21,1,20000,20000
62d999611505f8a5fb0ea6ad,-29,1,20000,20000
62e8bb0a1505f8c1cf2ad4a1,-20,1,20000,20000
6300d9ab1505f8fb5aa58afb,-1,1,20000,20000
62d9084c1505f8a5fb0e3c99,-23,1,198000,198000
62da9fdd1505f8a5fb0f1a95,-26,1,20000,20000
62d95ed61505f8a5fb0e8ab8,-18,3,89166.66667,267500
62e3e6031505f86c9bbf34b8,-4,1,20000,20000
62de68ea1505f82107f26019,-12,2,59500,119000
62dd5aab1505f82107f1f7c9,-29,1,20000,20000
62ef6dc71505f8c1cf2dbecf,-10,1,198000,198000
62e4c6e61505f85c7c7a9623,-18,1,20000,20000
62e131d01505f86c9bbcf64b,-25,1,20000,20000
62e870e41505f8c1cf2aa294,-16,1,20000,20000
62d9d5cb1505f8a5fb0eacd3,-5,8,184437.5,1475500
62e229ce1505f86c9bbdb18e,-25,1,20000,20000
62deaca91505f82107f29019,-25,1,20000,20000
62ea85bc1505f8c1cf2bbc26,-18,1,99000,99000
62d9204b1505f8a5fb0e53d2,-5,2,20000,40000
62d90a701505f8a5fb0e3fc8,-27,1,99000,99000
62ea9bc71505f8c1cf2bc7cc,-1,2,34750,69500
62d8f17f1505f84bf05523ed,-15,4,277250,1109000
62ecaf3d1505f8c1cf2ca67a,-11,1,20000,20000
62da43a81505f8a5fb0ee46b,-29,1,20000,20000
62e10bc91505f86c9bbccadf,-23,6,90750,544500
62e249a81505f86c9bbdd28e,-25,1,20000,20000
62da21111505f8a5fb0ecfd6,-27,1,20000,20000
62d8c9221505f84bf0550e9f,-31,1,20000,20000
62e800a81505f8c1cf2a8dbd,-20,2,148500,297000
62f6f9421505f8cc71c95ac0,-7,4,109000,436000
62d8cedb1505f84bf05511dd,-4,2,34750,69500
62f5971a1505f8cc71c8ead9,-6,1,20000,20000
62e745d21505f85c7c7c791d,-15,3,20000,60000
62db96431505f82107f10902,-2,2,20000,40000
62da3cab1505f8a5fb0ee085,-26,3,66000,198000
62f5a0f91505f8cc71c8ecfb,-9,1,20000,20000
62d8d23a1505f84bf05513e1,-7,5,61500,307500
62dfd8141505f82107f321fa,-27,1,20000,20000
62f62c431505f8cc71c924a9,-10,1,20000,20000
62e89ad61505f8c1cf2abbde,-11,2,20000,40000
62f08e2f1505f8c1cf2e351c,-14,1,20000,20000
62ff08661505f8fb5aa501e8,-2,2,59500,119000
62df40e41505f82107f2b567,-8,4,99000,396000
62dd19cb1505f82107f1cc55,-5,1,20000,20000
62f86dba1505f8cc71c9d623,-4,1,20000,20000
62d92f941505f8a5fb0e60c6,-17,1,20000,20000
62e214ff1505f86c9bbd97df,-19,1,20000,20000
62d929a11505f8a5fb0e5b52,-9,12,198000,2376000
62e52b7a1505f85c7c7afffc,-8,6,43000,258000
62df9db21505f82107f2f67f,-18,5,25900,129500
62e63f791505f85c7c7bd3ee,-22,1,20000,20000
62dab2b21505f8a5fb0f263f,-18,11,156636.3636,1723000
62dd459e1505f82107f1e9e1,-16,2,20000,40000
62d8b6c51505f84bf05504bf,-20,3,20000,60000
62d8d6f91505f84bf055167f,-32,1,20000,20000
62f81d9c1505f8cc71c9bd56,-6,2,123750,247500
62ede50a1505f8c1cf2d1702,-16,1,20000,20000
62e1dd671505f86c9bbd5d7e,-25,1,20000,20000
62dbec741505f82107f13aca,-30,1,20000,20000
62e122811505f86c9bbce2b6,-26,1,20000,20000
62dfc2d31505f82107f3117b,-24,1,49500,49500
62da3a411505f8a5fb0edf17,-2,1,20000,20000
62d931661505f8a5fb0e6269,-23,4,20000,80000
62e6204b1505f85c7c7bb3ae,-21,1,20000,20000
62f6212a1505f8cc71c9204b,-9,1,20000,20000
62de27901505f82107f23cec,-28,1,20000,20000
62dc21d91505f82107f15f6f,-25,1,99000,99000
62e60e6d1505f85c7c7b9dc4,-21,2,123750,247500
62ede7bf1505f8c1cf2d1882,-15,1,20000,20000
62ee61951505f8c1cf2d5675,-15,1,20000,20000
62d8f0a91505f84bf0552383,-28,1,20000,20000
62e017751505f87948c2204b,-10,54,56296.2963,3040000
62e000491505f82107f348dc,-4,4,71875,287500
62d900721505f84bf0552ae7,-31,1,49500,49500
62f871941505f8cc71c9d801,-8,1,20000,20000
630078a61505f8fb5aa56529,-2,1,20000,20000
62f3d5811505f8c1cf2f89b1,-12,1,20000,20000
62df0a3d1505f82107f2a854,-15,1,20000,20000
62d907851505f8a5fb0e3ace,-17,1,20000,20000
62efc83f1505f8c1cf2df28b,-9,7,35500,248500
62dff5a21505f82107f33e8e,-27,1,20000,20000
62f7e01b1505f8cc71c9b40f,-6,1,20000,20000
62f370ea1505f8c1cf2f5696,-1,4,27375,109500
62f8f3511505f8cc71ca10b0,-2,2,59500,119000
62d91b6d1505f8a5fb0e5000,-16,3,20000,60000
62e0d5131505f86c9bbca1ce,-19,1,20000,20000
62fa5f311505f8cc71ca7bfc,-2,1,20000,20000
62ecad681505f8c1cf2ca596,-17,4,27375,109500
62d8e6b81505f84bf0551f7d,-30,1,20000,20000
62edbf2a1505f8c1cf2d0427,-16,1,20000,20000
62e54f221505f85c7c7b2e51,-8,2,20000,40000
62df59291505f82107f2c2d3,-1,14,71464.28571,1000500
62dac2a01505f8a5fb0f2e2a,-15,1,20000,20000
62e0ffd61505f86c9bbcc0b8,-10,1,20000,20000
62dd22871505f82107f1d203,-29,1,20000,20000
62e1cddb1505f86c9bbd5369,-22,1,20000,20000
62f8a2e01505f8cc71c9ef1d,-4,1,20000,20000
62e5cfb21505f85c7c7b58b7,-22,1,20000,20000
62e52f401505f85c7c7b0562,-22,1,20000,20000
62e4b2cc1505f85c7c7a7ffd,-15,1,20000,20000
62e2699e1505f86c9bbdf4a1,-25,1,20000,20000
62e319ef1505f86c9bbe6d11,-11,1,20000,20000
62e4a0991505f85c7c7a6cd6,-2,6,20000,120000
62d94ee41505f8a5fb0e7b7d,-29,1,99000,99000
62e4f9e61505f85c7c7ac757,-11,5,20000,100000
62e7d9ad1505f8c1cf2a7302,-17,1,20000,20000
62d8bf4c1505f84bf05508ec,-8,11,22681.81818,249500
62ec96141505f8c1cf2c98ac,-11,1,20000,20000
62e5eac31505f85c7c7b727c,-21,1,20000,20000
62df8f761505f82107f2ebf4,-27,1,20000,20000
62e62e391505f85c7c7bc173,-18,1,20000,20000
62da952b1505f8a5fb0f1293,-31,1,20000,20000
62dae85f1505f82107f0cf4d,-28,1,20000,20000
62d8b7221505f84bf05504f5,-30,1,20000,20000
62d977f41505f8a5fb0e9c49,-29,1,20000,20000
62dc1a671505f82107f15baf,-17,7,158428.5714,1109000
62ebc01a1505f8c1cf2c5595,-3,1,20000,20000
62e152731505f86c9bbd23df,-26,1,20000,20000
62de944f1505f82107f27c3e,-28,1,20000,20000
62ef633a1505f8c1cf2db8b5,-13,1,99000,99000
62e2f07d1505f86c9bbe657f,-10,7,100500,703500
62ed1f731505f8c1cf2cdf08,-17,1,20000,20000
62da64b31505f8a5fb0ef5ca,-17,1,20000,20000
62f51c0e1505f8c1cf300d56,-10,1,20000,20000
62e0ab2e1505f86c9bbc7ffc,-25,1,20000,20000
62f2909e1505f8c1cf2f0976,-6,2,20000,40000
62e52b721505f85c7c7afff1,-23,1,20000,20000
62f0ae551505f8c1cf2e46a1,-4,4,59500,238000
62eb9a621505f8c1cf2c4040,-14,3,231000,693000
62e77a401505f85c7c7ca6c2,-21,1,20000,20000
62d820ac1505f84bf054e341,-18,6,43000,258000
62d9936c1505f8a5fb0ea55b,-24,1,20000,20000
62ea722c1505f8c1cf2bae44,-18,2,20000,40000
62ea94ac1505f8c1cf2bc4be,-17,5,57500,287500
62e57a161505f85c7c7b42f3,-17,1,20000,20000
62e24e301505f86c9bbdd766,-1,38,103513.1579,3933500
62e91aff1505f8c1cf2b1574,-13,5,83200,416000
62d970811505f8a5fb0e988b,-32,1,20000,20000
62e9d99c1505f8c1cf2b577f,-18,1,99000,99000
62dac9501505f8a5fb0f3145,-31,1,20000,20000
62dd0ce51505f82107f1c3ec,-18,1,20000,20000
62db5cdf1505f82107f0e871,-29,1,20000,20000
62d9ff551505f8a5fb0ebcb0,-31,1,20000,20000
62e954611505f8c1cf2b3c1e,-19,1,20000,20000
62e5f45d1505f85c7c7b7d9e,-16,2,20000,40000
62eabf281505f8c1cf2bd614,-18,1,20000,20000
62f329631505f8c1cf2f309e,-12,1,20000,20000
62ebba551505f8c1cf2c51dc,-17,1,20000,20000
62e92fac1505f8c1cf2b2711,-18,1,20000,20000
62f756c61505f8cc71c97e61,-4,2,148500,297000
62d8d6ca1505f84bf0551672,-27,4,20000,80000
62e806201505f8c1cf2a8fcd,-20,1,20000,20000
62ee57741505f8c1cf2d50e4,-15,1,20000,20000
62f7bb821505f8cc71c9a8b1,-9,1,20000,20000
62f9fc9e1505f8cc71ca57b0,-7,1,20000,20000
62dcf15e1505f82107f1b27b,-16,2,20000,40000
62dd35c61505f82107f1df59,-29,1,49500,49500
62de49161505f82107f24eba,-24,1,20000,20000
62e1fcfa1505f86c9bbd7b2b,-24,1,20000,20000
62e2821c1505f86c9bbe125f,-19,1,20000,20000
62d930ee1505f8a5fb0e61ff,-31,1,20000,20000
62da1d181505f8a5fb0ecd8b,-10,4,59500,238000
62eb4ee51505f8c1cf2c1616,-18,1,20000,20000
62d945a21505f8a5fb0e7319,-30,1,20000,20000
62df30991505f82107f2aeba,-22,1,20000,20000
62dbb05c1505f82107f1164d,-13,1,20000,20000
62d9079a1505f8a5fb0e3af0,-32,1,20000,20000
62d8b19a1505f84bf0550225,-11,8,37250,298000
62e63b281505f85c7c7bcf34,-19,4,27375,109500
62ea16471505f8c1cf2b7bb7,-6,5,67400,337000
62eddcbe1505f8c1cf2d1276,-16,1,20000,20000
62da0a1f1505f8a5fb0ec287,-31,1,20000,20000
62e9eae51505f8c1cf2b619c,-19,1,20000,20000
62d906401505f8a5fb0e38c8,-16,1,198000,198000
62d944c21505f8a5fb0e7260,-3,1,20000,20000
62ee2eca1505f8c1cf2d3c16,-16,2,20000,40000
62f1ca7d1505f8c1cf2e9cf7,-11,1,20000,20000
62e376ac1505f86c9bbec7e8,-24,1,20000,20000
62e4d6351505f85c7c7aa503,-20,1,99000,99000
62f8de401505f8cc71ca073b,-7,2,20000,40000
62f47cd11505f8c1cf2fb822,-9,1,20000,20000
62dabd5b1505f8a5fb0f2bb6,-30,1,20000,20000
62d84ba51505f84bf054ec16,-18,10,44650,446500
62de83591505f82107f26fc9,-28,1,20000,20000
62d81fc31505f84bf054e2ee,-3,1,20000,20000
62d907591505f8a5fb0e3a87,-21,4,20000,80000
62d953291505f8a5fb0e7f92,-30,1,20000,20000
62f27d8c1505f8c1cf2f01c7,-12,1,20000,20000
62e290241505f86c9bbe2675,-15,1,20000,20000
62f473321505f8c1cf2fb29a,-11,1,20000,20000
62d90a5b1505f8a5fb0e3fac,-32,1,20000,20000
62d906461505f8a5fb0e38d5,-25,2,59500,119000
62fb03031505f824c3d14860,-6,1,20000,20000
62d8dcde1505f84bf05519f3,-3,12,43791.66667,525500
62d923f41505f8a5fb0e568b,-22,1,20000,20000
62d8b3381505f84bf05502ee,-2,19,21552.63158,409500
62dcbffc1505f82107f1921f,-29,1,20000,20000
62fcd0701505f8fb5aa49b15,-5,1,20000,20000
62da43811505f8a5fb0ee44f,-6,3,56166.66667,168500
62f498ff1505f8c1cf2fc7fc,-10,1,20000,20000
62da980f1505f8a5fb0f14d5,-30,1,20000,20000
62e357b01505f86c9bbea32e,-24,1,20000,20000
62e290bd1505f86c9bbe2761,-25,1,20000,20000
62dbb8a51505f82107f11ad4,-30,1,20000,20000
62de12d91505f82107f22f8f,-7,2,34750,69500
62e362a31505f86c9bbeb016,-17,1,20000,20000
62f8ecbb1505f8cc71ca0d61,-7,1,20000,20000
62d89df91505f84bf054f876,-32,1,49500,49500
62ebdb451505f8c1cf2c6703,-5,4,146125,584500
62d925521505f8a5fb0e57b0,-1,17,57176.47059,972000
62fce9691505f8fb5aa4a4d8,-2,2,20000,40000
62e0fe461505f86c9bbcbf59,-17,2,74250,148500
62ddf9011505f82107f21f46,-18,1,20000,20000
62df72741505f82107f2d4b5,-17,4,59500,238000
62d8354c1505f84bf054e835,-30,1,20000,20000
630137571505f8fb5aa5a661,-1,10,20000,200000
62f1cfed1505f8c1cf2e9f84,-12,1,20000,20000
62e56f861505f85c7c7b4044,-22,1,20000,20000
62e20a181505f86c9bbd8ab4,-24,1,20000,20000
62e8c9fd1505f8c1cf2adee4,-20,1,20000,20000
62df5dbd1505f82107f2c5d6,-27,1,20000,20000
62ddd5e61505f82107f21156,-28,1,20000,20000
62d823901505f84bf054e434,-5,9,20000,180000
62e15e531505f86c9bbd3093,-8,18,36444.44444,656000
62e4171c1505f85c7c7a375b,-9,5,67400,337000
62ef35661505f8c1cf2d9e15,-12,1,20000,20000
62d979751505f8a5fb0e9cfb,-25,4,20000,80000
62e220c71505f86c9bbda74d,-25,1,20000,20000
62dfe3711505f82107f32bd2,-27,1,20000,20000
62eab41c1505f8c1cf2bd0e7,-18,1,20000,20000
62d95c9d1505f8a5fb0e88cb,-30,1,20000,20000
62d817f61505f84bf054e019,-29,1,20000,20000
62eab3461505f8c1cf2bd08b,-10,4,84250,337000
62d950101505f8a5fb0e7ca1,-9,1,20000,20000
62deaff61505f82107f2929a,-27,1,20000,20000
62d9285a1505f8a5fb0e5a38,-29,1,20000,20000
62ea56551505f8c1cf2b9d41,-10,1,20000,20000
62d895c01505f84bf054f4e5,-17,4,64500,258000
62e1e5711505f86c9bbd6411,-21,1,20000,20000
62ea657a1505f8c1cf2ba5e6,-18,1,20000,20000
62ed85fd1505f8c1cf2cfb0e,-16,2,20000,40000
62d8befc1505f84bf05508c4,-16,1,20000,20000
62d968351505f8a5fb0e9295,-30,1,20000,20000
62ec07311505f8c1cf2c75ae,-17,1,20000,20000
62d909c61505f8a5fb0e3edf,-3,1,20000,20000
62f508c71505f8c1cf300290,-9,2,20000,40000
62db9f7f1505f82107f10d29,-14,1,20000,20000
62db73e31505f82107f0f663,-12,2,20000,40000
62dfed761505f82107f335e6,-25,1,20000,20000
62e20ae21505f86c9bbd8b93,-23,1,20000,20000
62ee86e31505f8c1cf2d6ca2,-15,1,20000,20000
62d950be1505f8a5fb0e7d36,-31,1,20000,20000
62dfefd01505f82107f3385e,-6,2,20000,40000
62dde8e31505f82107f21749,-26,1,20000,20000
62ee99541505f8c1cf2d73da,-4,5,47600,238000
62d9f9f31505f8a5fb0eb9cb,-26,2,20000,40000
62d84c0c1505f84bf054ec23,-10,2,20000,40000
62d8afdf1505f84bf0550135,-31,1,49500,49500
62dfa8a81505f82107f2fe56,-25,1,99000,99000
62dc03c11505f82107f14bbe,-30,1,20000,20000
62f229551505f8c1cf2ecee5,-13,1,20000,20000
62da23531505f8a5fb0ed118,-31,1,20000,20000
62fee9151505f8fb5aa4fbc0,-3,2,198000,396000
62e50cad1505f85c7c7ad92e,-18,1,20000,20000
62d9bb571505f8a5fb0eaa84,-25,4,20000,80000
62da173f1505f8a5fb0eca32,-2,2,20000,40000
62d923a61505f8a5fb0e5652,-32,1,20000,20000
62e502b51505f85c7c7acf3c,-23,1,20000,20000
62d94e911505f8a5fb0e7b1a,-26,1,20000,20000
62e27ae01505f86c9bbe08e5,-4,2,59500,119000
62dcc9171505f82107f19871,-28,1,20000,20000
62ee97021505f8c1cf2d7318,-13,3,39666.66667,119000
62fd9d581505f8fb5aa4c48c,-4,1,20000,20000
62e131e51505f86c9bbcf66a,-3,21,140023.8095,2940500
62e1ee7f1505f86c9bbd6c61,-6,1,20000,20000
62ee48881505f8c1cf2d48cc,-16,1,20000,20000
62e52d931505f85c7c7b02ea,-21,1,20000,20000
62dac7251505f8a5fb0f3044,-21,6,20000,120000
62e00e131505f82107f354d9,-27,1,20000,20000
62e1e4121505f86c9bbd62e7,-4,5,31800,159000
62da39361505f8a5fb0ede8b,-30,1,20000,20000
62dbba171505f82107f11b9a,-26,1,20000,20000
62f4849c1505f8c1cf2fbc75,-11,1,20000,20000
62e14c2f1505f86c9bbd1bda,-25,1,20000,20000
62e005701505f82107f34d8b,-25,1,99000,99000
62f896cd1505f8cc71c9e977,-7,1,99000,99000
62eb5a291505f8c1cf2c1d2b,-18,1,20000,20000
63018ed81505f8fb5aa5b4c2,-1,1,20000,20000
62e234f61505f86c9bbdbd1c,-19,2,59500,119000
62dc75aa1505f82107f16d74,-29,1,198000,198000
62de57bf1505f82107f256a0,-16,1,99000,99000
62e654c01505f85c7c7beac5,-22,1,20000,20000
62e554e21505f85c7c7b3330,-18,3,138666.6667,416000
62dceefe1505f82107f1b121,-29,1,20000,20000
62dde7641505f82107f216b6,-14,2,20000,40000
62dcb6041505f82107f18a76,-16,3,82500,247500
62e290c51505f86c9bbe2772,-25,1,20000,20000
62ef31d11505f8c1cf2d9bfb,-6,1,20000,20000
62de9b3a1505f82107f281a7,-17,2,20000,40000
62d8f6be1505f84bf055264b,-1,20,136650,2733000
62d8dd4f1505f84bf0551a32,-24,2,49500,99000
62ebcf6e1505f8c1cf2c600c,-1,4,20000,80000
62e674ed1505f85c7c7bfbeb,-11,2,59500,119000
62e1652f1505f86c9bbd368a,-26,1,20000,20000
62d8e1f21505f84bf0551cd3,-32,1,20000,20000
62dfc5881505f82107f3137b,-27,1,20000,20000
62e738a21505f85c7c7c6c41,-21,2,20000,40000
62dc92e31505f82107f17583,-29,1,20000,20000
62df642b1505f82107f2ca66,-27,1,20000,20000
62da3d9a1505f8a5fb0ee108,-6,1,49500,49500
6301af171505f8fb5aa5bf2e,-1,1,99000,99000
62da33081505f8a5fb0eda9b,-31,1,20000,20000
62da6b021505f8a5fb0ef91f,-18,2,20000,40000
62e3dcd21505f86c9bbf28e4,-19,1,20000,20000
62e8111d1505f8c1cf2a92bc,-16,1,20000,20000
62dbe6701505f82107f13614,-7,5,736600,3683000
62d9365f1505f8a5fb0e6634,-32,1,20000,20000
62e24b321505f86c9bbdd420,-7,2,59500,119000
62d93f821505f8a5fb0e6ddd,-31,1,20000,20000
62dcd0d31505f82107f19da4,-29,1,20000,20000
62e3b6ed1505f86c9bbf010f,-24,1,20000,20000
62e777461505f85c7c7ca473,-17,1,20000,20000
62e209001505f86c9bbd896d,-25,1,20000,20000
62f8b04e1505f8cc71c9f4bd,-8,1,20000,20000
62f772b21505f8cc71c98908,-9,1,20000,20000
62de137b1505f82107f22ff8,-28,1,20000,20000
62e7a2641505f8c1cf2a459e,-6,1,20000,20000
62d9f7921505f8a5fb0eb890,-29,1,20000,20000
62dd13b81505f82107f1c864,-29,1,20000,20000
62eb25881505f8c1cf2bfcbc,-7,12,267333.3333,3208000
62f5009f1505f8c1cf2ffd8a,-11,1,20000,20000
62dac1991505f8a5fb0f2da7,-31,1,20000,20000
62e4c9d71505f85c7c7a98e1,-19,1,20000,20000
62e353751505f86c9bbe9e53,-24,1,198000,198000
62e2b47a1505f86c9bbe5288,-18,7,46785.71429,327500
62da4ec21505f8a5fb0ee9f7,-30,1,20000,20000
62ebdb1b1505f8c1cf2c66e7,-18,1,20000,20000
62daabf91505f8a5fb0f2231,-25,1,20000,20000
62ea5f791505f8c1cf2ba257,-8,1,20000,20000
62d933221505f8a5fb0e63e0,-32,1,20000,20000
62da55b91505f8a5fb0eed3a,-31,1,20000,20000
62f65c691505f8cc71c93aa2,-7,1,20000,20000
62dffee91505f82107f347a8,-26,1,20000,20000
62d907ae1505f8a5fb0e3b1f,-3,3,46333.33333,139000
62dc9abc1505f82107f1794a,-28,1,20000,20000
62d8ccee1505f84bf05510d6,-32,1,20000,20000
62d8c6171505f84bf0550d08,-31,1,20000,20000
62e55e871505f85c7c7b39a3,-9,11,118909.0909,1308000
62dfec851505f82107f334e3,-27,1,20000,20000
630047911505f8fb5aa5517a,-2,1,20000,20000
62d940be1505f8a5fb0e6ef1,-3,5,47600,238000
62e7a6061505f8c1cf2a4847,-12,4,203000,812000
62da59f11505f8a5fb0eef59,-31,1,49500,49500
62d9072f1505f8a5fb0e3a43,-32,1,20000,20000
62da416f1505f8a5fb0ee342,-27,1,20000,20000
62e532c31505f85c7c7b0a6d,-19,3,66000,198000
62d92b6f1505f8a5fb0e5d21,-30,1,20000,20000
62da73c61505f8a5fb0efdcd,-7,2,59500,119000
62d9141c1505f8a5fb0e49b2,-25,3,29833.33333,89500
62e686b51505f85c7c7c167f,-14,6,24916.66667,149500
62e9cec61505f8c1cf2b528c,-18,1,20000,20000
62f38b471505f8c1cf2f63d2,-2,1,20000,20000
62dcfb3f1505f82107f1b822,-10,2,49500,99000
62f2a5321505f8c1cf2f0dc7,-5,3,148500,445500
62d91b931505f8a5fb0e501d,-6,4,264875,1059500
62d962261505f8a5fb0e8dad,-9,1,20000,20000
62d928111505f8a5fb0e59f1,-18,1,20000,20000
62e4fa981505f85c7c7ac7f4,-23,1,20000,20000
62e1fcc21505f86c9bbd7aee,-25,1,20000,20000
62e187671505f86c9bbd4619,-23,1,20000,20000
62d905301505f8a5fb0e3707,-11,3,198000,594000
62dc60421505f82107f16bf0,-27,1,20000,20000
62f5a8091505f8cc71c8eeed,-10,1,20000,20000
62dcce151505f82107f19bae,-29,1,20000,20000
62f9c1c91505f8cc71ca42bd,-3,2,20000,40000
62dd99101505f82107f20c0f,-14,2,20000,40000
62dbb9291505f82107f11b1b,-19,1,20000,20000
62d92cf31505f8a5fb0e5e80,-18,2,20000,40000
62dd313b1505f82107f1dc5a,-26,1,20000,20000
62d8b6821505f84bf0550497,-21,1,20000,20000
62d8ec2f1505f84bf05521b7,-32,1,20000,20000
62eaa7ea1505f8c1cf2bcb72,-5,7,101857.1429,713000
62e14f6c1505f86c9bbd204b,-5,9,67166.66667,604500
62d817521505f84bf054dfe0,-32,1,20000,20000
62dfb3d81505f82107f305ed,-13,2,59500,119000
62dfe2811505f82107f32ae1,-18,4,104000,416000
62ec82361505f8c1cf2c8d9b,-13,1,20000,20000
62f22c201505f8c1cf2ed04a,-3,1,49500,49500
62e686d41505f85c7c7c16aa,-13,1,20000,20000
62e6c9f91505f85c7c7c4509,-16,1,20000,20000
62df27b41505f82107f2abf3,-8,12,157625,1891500
62dfe7031505f82107f32f57,-27,1,20000,20000
62e165c11505f86c9bbd3709,-17,7,124571.4286,872000
62e48a391505f85c7c7a57f2,-12,2,20000,40000
62e047731505f87948c22c2b,-11,1,20000,20000
62e33ee11505f86c9bbe884f,-24,1,20000,20000
62d8be311505f84bf055086a,-32,1,20000,20000
62dd71b11505f82107f20363,-28,1,20000,20000
62f900221505f8cc71ca171b,-8,1,20000,20000
62da30c41505f8a5fb0ed948,-31,1,20000,20000
62ef53c31505f8c1cf2dafcd,-14,1,20000,20000
62f8c9901505f8cc71c9ff68,-8,3,29833.33333,89500
62f19fb71505f8c1cf2e8e2d,-12,1,20000,20000
62dd740e1505f82107f20439,-28,1,20000,20000
62fa40871505f8cc71ca6e6c,-4,1,198000,198000
62fb7e671505f824c3d17026,-2,1,20000,20000
62d8db561505f84bf0551918,-30,1,990000,990000
62e5d8e91505f85c7c7b606d,-5,6,208000,1248000
62f3cec81505f8c1cf2f86ca,-11,1,20000,20000
62f5f3a21505f8cc71c90ec8,-8,1,20000,20000
62d942c01505f8a5fb0e7098,-25,1,20000,20000
62e7174d1505f85c7c7c5382,-13,3,72666.66667,218000
62e149011505f86c9bbd1777,-17,1,4950000,4950000
62df57111505f82107f2c16a,-27,1,20000,20000
62e56b9c1505f85c7c7b3f2c,-22,2,148500,297000
62dada9c1505f82107f0cc74,-24,2,20000,40000
62ec011e1505f8c1cf2c7495,-17,1,20000,20000
62ed0cfc1505f8c1cf2cd43c,-12,1,20000,20000
62d950e01505f8a5fb0e7d53,-30,1,20000,20000
62f8bb991505f8cc71c9f968,-7,1,99000,99000
62e186271505f86c9bbd45d8,-25,1,20000,20000
62e16b031505f86c9bbd3ab6,-1,15,50266.66667,754000
62d90e3a1505f8a5fb0e43eb,-30,4,61875,247500
62f0909f1505f8c1cf2e367a,-14,1,20000,20000
62e69e731505f85c7c7c3147,-6,5,198000,990000
62e68f7c1505f85c7c7c20d4,-8,1,20000,20000
62e352201505f86c9bbe9cb7,-24,1,20000,20000
62e1253f1505f86c9bbce604,-25,1,20000,20000
62d909f21505f8a5fb0e3f29,-9,23,112826.087,2595000
62da6e031505f8a5fb0eface,-23,1,20000,20000
62e60f8c1505f85c7c7b9f19,-18,1,20000,20000
62e307b11505f86c9bbe6809,-11,3,99000,297000
62db846d1505f82107f10078,-30,1,20000,20000
62e391911505f86c9bbee193,-24,1,20000,20000
62e3b3fd1505f86c9bbefeb5,-17,2,74250,148500
62e2ffbb1505f86c9bbe671f,-24,1,49500,49500
62d907ac1505f8a5fb0e3b1b,-31,1,20000,20000
62fdf1551505f8fb5aa4d614,-3,1,20000,20000
62e5b5c41505f85c7c7b4ad3,-2,4,20000,80000
62e0abd81505f86c9bbc808e,-22,1,20000,20000
62f8f54a1505f8cc71ca11b9,-2,1,20000,20000
62e476c21505f85c7c7a4a64,-18,5,126800,634000
62e91bb71505f8c1cf2b160b,-15,2,20000,40000
62da36d41505f8a5fb0edd17,-5,1,20000,20000
62f0df6d1505f8c1cf2e5bb3,-9,1,20000,20000
62faed6d1505f8cc71ca8d46,-6,1,20000,20000
62d8f0151505f84bf055234f,-9,1,20000,20000
62f1e8151505f8c1cf2eabb0,-13,1,99000,99000
62e10cb21505f86c9bbccba9,-12,4,39750,159000
62e2bb541505f86c9bbe5728,-23,1,495000,495000
62eb52251505f8c1cf2c181a,-18,1,20000,20000
62dab8821505f8a5fb0f296d,-27,1,20000,20000
62d98af61505f8a5fb0ea2c3,-21,2,20000,40000
62d90c3a1505f8a5fb0e41df,-31,1,20000,20000
62da12a51505f8a5fb0ec792,-24,1,20000,20000
62d903671505f8a5fb0e362e,-29,1,20000,20000
